,datetimeindex,joy_mean,fear_mean,surprise_mean,sadness_mean,others_mean,neu_mean,neg_mean,pos_mean,quotes_mean,likes_mean,replies_mean,joy_std,fear_std,surprise_std,sadness_std,others_std,neu_std,neg_std,pos_std,quotes_std,likes_std,replies_std,pct,close
10,2022-03-23 01:00:00+00:00,0.006513966713100623,0.0020910315215586974,0.0021567714866250007,0.0012899880530312063,0.979836642742157,0.512867364144198,0.12495553355955674,0.36217711158129934,0.042704626334519574,1.3309608540925266,0.4412811387900356,0.0,0.0,0.0,0.0,0.0,0.2573627523704188,0.24409179295106231,0.3070236203944878,0.2025510912971427,1.140520934500351,0.5709676585475484,-0.006553821490876466,42140
11,2022-03-23 02:00:00+00:00,0.006513966713100605,0.002091031521558705,0.002156771486625007,0.0012899880530312048,0.979836642742157,0.4311907129554913,0.2628847210274624,0.3059245950572211,0.0,1.8669950738916257,0.9950738916256158,0.0,0.0,0.0,0.0,0.0,0.2947583881920104,0.3928343583227932,0.3013488850186088,0.0,1.4915751309480667,1.1235443253154909,0.009705742762221137,42549
12,2022-03-23 03:00:00+00:00,0.0065139667131006,0.002091031521558704,0.002156771486624999,0.0012899880530311992,0.979836642742157,0.551134973429562,0.0716635255231993,0.37720150022317517,0.30337078651685395,2.9101123595505616,0.20224719101123595,0.0,0.0,0.0,0.0,0.0,0.2046868337748556,0.12704399790244372,0.2767690024154579,0.9096014909391326,1.527330182780354,0.4039513719861834,-0.007920280147594494,42212
13,2022-03-23 04:00:00+00:00,0.006513966713100596,0.0020910315215587,0.002156771486625,0.0012899880530312007,0.979836642742157,0.6187429158017039,0.18381145992680098,0.1974456576135708,0.875,54.875,8.21875,0.0,0.0,0.0,0.0,0.0,0.4293420341528868,0.38162904547888193,0.33426249690184845,1.6800537625806182,101.72313785070504,14.443961513156575,-0.008717900123187738,41844
14,2022-03-23 05:00:00+00:00,0.0065139667131006015,0.0020910315215586996,0.0021567714866249994,0.0012899880530312,0.979836642742157,0.3997094929218292,0.4277683295852815,0.17252222200234732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10867455874298731,0.32341507788275725,0.24275908910232755,0.0,0.0,1.4638501094227998,0.0017923716661887301,41919
15,2022-03-23 06:00:00+00:00,0.006513966713100594,0.0020910315215587044,0.0021567714866249977,0.0012899880530311998,0.979836642742157,0.7805662244558335,0.08877022668630594,0.13066352586749763,0.19047619047619047,0.4857142857142857,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.20154582892602033,0.23623876202269609,0.08153366298212378,0.39456007866693216,0.8217510117272295,0.2949514146369483,0.004818817242777662,42121
16,2022-03-23 07:00:00+00:00,0.006513966713100633,0.002091031521558688,0.0021567714866249934,0.001289988053031207,0.979836642742157,0.8354864680767059,0.015386782112265266,0.14912672924143927,0.13714285714285715,0.7657142857142857,0.09714285714285714,0.0,0.0,0.0,0.0,0.0,0.07709888532311909,0.08828366753186653,0.04204452072263108,0.6543159398645794,2.038869125442725,0.43055619009426577,0.0008071983096318291,42155
17,2022-03-23 08:00:00+00:00,0.0065139667131006,0.002091031521558702,0.002156771486625002,0.0012899880530312013,0.979836642742157,0.6457036014865426,0.05485228155328723,0.29944411128321113,0.09803921568627451,3.372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.2612120967304506,0.1620547894415359,0.27122618371513085,0.30032661958503204,9.566526609619034,0.0,0.00237219784130005,42255
18,2022-03-23 09:00:00+00:00,0.0065139667131005885,0.002091031521558705,0.0021567714866250038,0.0012899880530312035,0.979836642742157,0.8139771450356654,0.053721299210700416,0.13230151752512787,0.03067484662576687,0.6503067484662577,0.15337423312883436,0.0,0.0,0.0,0.0,0.0,0.2550050468843287,0.1825685294774341,0.21099401436403453,0.17296659505632167,1.1305725760732888,0.594032277523181,-0.0031002248254644593,42124
19,2022-03-23 10:00:00+00:00,0.0065139667131006215,0.0020910315215586996,0.0021567714866250025,0.001289988053031206,0.979836642742157,0.686811795764005,0.014369121149752221,0.29881904476475135,0.0,0.15298507462686567,0.11194029850746269,0.0,0.0,0.0,0.0,0.0,0.2995256366388541,0.07529713270899817,0.30193821780975066,0.0,0.8089564460535594,0.34964825045194375,0.002730035134365316,42239
20,2022-03-23 11:00:00+00:00,0.0065139667131005954,0.002091031521558705,0.002156771486625005,0.0012899880530312042,0.979836642742157,0.8040987642660822,0.11038914747538811,0.08551204032238341,0.01694915254237288,1.0,0.4067796610169492,0.0,0.0,0.0,0.0,0.0,0.28063499948633475,0.2675962398317007,0.15602393720483818,0.12944708778574182,5.196152422706631,1.0132975658002454,-0.006344847179147184,41971
21,2022-03-23 12:00:00+00:00,0.006513966713100597,0.002091031521558705,0.0021567714866250055,0.0012899880530312042,0.979836642742157,0.7335667695376754,0.04491376399592552,0.22151945210808055,0.06629834254143646,1.0607734806629834,0.055248618784530384,0.0,0.0,0.0,0.0,0.0,0.24084913862913193,0.17946209062157245,0.21021413150775067,0.4422444013181371,1.7067374524915258,0.2929496905249044,-2.3825975077995665e-05,41970
22,2022-03-23 13:00:00+00:00,0.006513966713100651,0.0020910315215587026,0.0021567714866250146,0.0012899880530311849,0.979836642742157,0.6555578243618334,0.028831606627262234,0.3156105560732015,0.061855670103092786,0.508100147275405,0.09572901325478646,0.0,0.0,0.0,0.0,0.0,0.25955317919521564,0.12977160597794768,0.25892588101582226,0.24107081009599512,1.0723842768118943,0.340868260909743,0.005766023350011862,42212
23,2022-03-23 14:00:00+00:00,0.006513966713100596,0.0020910315215587013,0.002156771486625001,0.0012899880530312013,0.979836642742157,0.3502330271209158,0.6405992827764372,0.009167644013537066,0.0,0.975609756097561,0.6097560975609756,0.0,0.0,0.0,0.0,0.0,0.1541374623452213,0.15656248446232565,0.003696634601789426,0.0,1.5570453570472633,0.49386479832479474,0.0020610253008623847,42299
24,2022-03-23 15:00:00+00:00,0.006513966713100595,0.0020910315215587013,0.002156771486625001,0.0012899880530312011,0.979836642742157,0.3374950064298434,0.49395363140875137,0.16855136067487106,0.0,2.0256410256410255,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.315954199741413,0.42086521259204657,0.2970232580798681,0.0,1.856527311196895,0.7310355363903912,0.005342915908177481,42525
25,2022-03-23 16:00:00+00:00,0.006513966713100587,0.002091031521558705,0.0021567714866250033,0.0012899880530312035,0.979836642742157,0.6742966779042036,0.18397506976980366,0.14172826397989408,0.13125,4.9125,0.36875,0.0,0.0,0.0,0.0,0.0,0.2832517984508378,0.28964114443744965,0.21006127826601703,0.4640791924395511,19.07990068273137,0.8212727888531871,0.0039035861258083226,42691
26,2022-03-23 17:00:00+00:00,0.006513966713100597,0.0020910315215587017,0.0021567714866250016,0.0012899880530312013,0.979836642742157,0.6514038934626363,0.21405060030519962,0.13454548922494391,0.11363636363636363,0.8863636363636364,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.32057315002142966,0.32968020415302146,0.22382432148506728,0.32103822064055043,0.7537783614444091,1.0734150516692536,-0.007823663067156983,42357
27,2022-03-23 18:00:00+00:00,0.006513966713100622,0.002091031521558698,0.002156771486625001,0.001289988053031206,0.979836642742157,0.8368773579165556,0.014374966603244842,0.148747653093027,0.32608695652173914,0.5181159420289855,0.025362318840579712,0.0,0.0,0.0,0.0,0.0,0.08336990725302107,0.10096980059603113,0.017627370617732657,0.66237087637185,1.1983464672620654,0.1575086002629229,-0.004320419293151079,42174
28,2022-03-23 19:00:00+00:00,0.006513966713100645,0.0020910315215586822,0.0021567714866249934,0.0012899880530311953,0.979836642742157,0.822071956064079,0.021639343524593787,0.156288680318366,0.047619047619047616,0.42857142857142855,0.02976190476190476,0.0,0.0,0.0,0.0,0.0,0.12121365246726945,0.11363631249626145,0.08554869263606743,0.5440024391411648,1.340179338336374,0.1700986231793129,0.003509271114904955,42322
29,2022-03-23 20:00:00+00:00,0.006513966713100652,0.0020910315215587057,0.0021567714866250177,0.0012899880530311833,0.979836642742157,0.8099894663240729,0.0517675192294256,0.13824299369685622,0.28991596638655465,0.542016806722689,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.1844406791219399,0.21424959352535913,0.039089491418220164,1.0638701181403982,1.3684685473970657,0.2577199161868536,0.0013468172581636573,42379
30,2022-03-23 21:00:00+00:00,0.006513966713100631,0.0020910315215586896,0.0021567714866249947,0.001289988053031207,0.979836642742157,0.7454162331164947,0.13090364270569155,0.1236801162761237,0.6607142857142857,1.005952380952381,0.2648809523809524,0.0,0.0,0.0,0.0,0.0,0.2256761563989207,0.27869914693211983,0.06087858078563381,1.4815496410917828,1.4099731078605142,0.5715273990587949,-0.0010854432619930021,42333
31,2022-03-23 22:00:00+00:00,0.006513966713100589,0.0020910315215587044,0.0021567714866249977,0.0012899880530312011,0.979836642742157,0.6797976635333871,0.24145660574348377,0.0787457139896495,0.15966386554621848,0.6722689075630253,0.4789915966386555,0.0,0.0,0.0,0.0,0.0,0.3173494024326078,0.3614731776037321,0.057297851278383626,0.36784284773852616,0.7491152261108897,0.7574347820646523,0.003000023622233172,42460
32,2022-03-23 23:00:00+00:00,0.006513966713100584,0.0020910315215587044,0.002156771486625002,0.0012899880530312029,0.979836642742157,0.7241438676233161,0.004617101629264599,0.2712390220928172,0.2602739726027397,0.5136986301369864,0.2534246575342466,0.0,0.0,0.0,0.0,0.0,0.20782117872133915,0.00417623252971433,0.2100825738969586,0.6752245554505701,1.0186962686984669,0.436469279807181,0.004733867169100403,42661
33,2022-03-24 00:00:00+00:00,0.006513966713100599,0.002091031521558702,0.002156771486625002,0.0012899880530312016,0.979836642742157,0.8257097999254862,0.005533030567069768,0.16875720272461572,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05222478014170783,0.002441626565651425,0.04978321191940012,0.0,1.9055722693613237,0.0,0.0066336935374229355,42944
34,2022-03-24 01:00:00+00:00,0.0065139667131006215,0.0020910315215586987,0.002156771486625002,0.001289988053031206,0.979836642742157,0.4552208976991942,0.0658611905072881,0.47891790957303504,0.055350553505535055,1.7970479704797049,0.11070110701107011,0.0,0.0,0.0,0.0,0.0,0.18927853023198743,0.13389977824458776,0.2750813756154177,0.22908628244669743,1.1703713218562917,0.3143421513413071,-0.0035162071535022044,42793
35,2022-03-24 02:00:00+00:00,0.006513966713100597,0.0020910315215586996,0.0021567714866249994,0.0012899880530312002,0.979836642742157,0.7452431619167328,0.1164890769869089,0.13826775923371315,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.022234521662961353,0.10150046066224114,0.12373498801567745,0.0,2.545875386086578,1.0183501544346312,-7.010492370251864e-05,42790
36,2022-03-24 03:00:00+00:00,0.006513966713100612,0.0020910315215587052,0.002156771486625008,0.0012899880530312052,0.979836642742157,0.6182481551682372,0.3133986426485571,0.06835319989233683,0.1145374449339207,1.5859030837004404,0.6255506607929515,0.0,0.0,0.0,0.0,0.0,0.3210567397643494,0.3461945646093121,0.1496029245596048,0.46573771736813774,1.4650423441701907,0.7442160636624813,0.003739191399859676,42950
37,2022-03-24 04:00:00+00:00,0.006513966713100588,0.0020910315215587044,0.002156771486624999,0.0012899880530312016,0.979836642742157,0.5283246007230546,0.11936377570132858,0.3523116262042008,0.0,2.1666666666666665,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.29635575346828963,0.2750246483177732,0.3074517239428309,0.0,1.3431306712304654,0.2834033526926955,-0.0018626309662398421,42870
38,2022-03-24 05:00:00+00:00,0.006513966713100592,0.0020910315215587044,0.0021567714866249977,0.0012899880530312002,0.979836642742157,0.5217130722802713,0.4552393051765757,0.02304762539052224,0.0,1.798165137614679,0.1743119266055046,0.0,0.0,0.0,0.0,0.0,0.3336094518321864,0.3541700018945175,0.04456898762350542,0.0,1.3318034035886819,0.38112981887792574,-0.0008397480755772957,42834
39,2022-03-24 06:00:00+00:00,0.0065139667131006,0.0020910315215586996,0.0021567714866249994,0.0012899880530312,0.979836642742157,0.3485417366027832,0.0020102167036384,0.6494479775428772,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095951813979549,43245
40,2022-03-24 07:00:00+00:00,0.006513966713100598,0.0020910315215587017,0.0021567714866250016,0.0012899880530312016,0.979836642742157,0.611010974192101,0.17444202114078816,0.2145470272263755,0.13043478260869565,1.0217391304347827,1.2173913043478262,0.0,0.0,0.0,0.0,0.0,0.3083901954314846,0.3191562568635469,0.2587354468884051,0.3405026123034994,1.085032112884378,1.4894151496217252,-0.003468609087755814,43095
41,2022-03-24 08:00:00+00:00,0.006513966713100615,0.002091031521558705,0.002156771486625007,0.0012899880530312057,0.979836642742157,0.8580230328551961,0.01265075266326457,0.12932618279241923,0.5103734439834025,0.4190871369294606,0.24896265560165975,0.0,0.0,0.0,0.0,0.0,0.04669435034538499,0.06505814622497443,0.021668424578368102,0.5409253891482382,1.6055531227198678,1.4362309480371132,-0.0008817728274741476,43057
42,2022-03-24 09:00:00+00:00,0.006513966713100605,0.002091031521558705,0.002156771486625007,0.0012899880530312048,0.979836642742157,0.5439920856220888,0.02109648463360061,0.43491144264393516,0.039603960396039604,1.1633663366336633,0.1188118811881188,0.0,0.0,0.0,0.0,0.0,0.28573634712886653,0.11226127511096196,0.29210938648490165,0.27933083077072446,2.338950854327779,0.4524588150988138,0.0017418770467054756,43132
43,2022-03-24 10:00:00+00:00,0.006513966713100597,0.0020910315215587017,0.0021567714866250016,0.0012899880530312013,0.979836642742157,0.7989375394853678,0.006176547528329176,0.19488592014055361,0.8181818181818182,0.8636363636363636,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.16390308759762892,0.004006389828924218,0.1648803633185807,1.7949895027577658,1.2684161354226076,0.32103822064055043,-0.0026894185291662653,43016
44,2022-03-24 11:00:00+00:00,0.006513966713100592,0.0020910315215587044,0.0021567714866249977,0.0012899880530312002,0.979836642742157,0.18089754623147325,0.7136649980974478,0.10543745847359094,0.03669724770642202,0.5045871559633027,0.3394495412844037,0.0,0.0,0.0,0.0,0.0,0.29605077882865544,0.42241918795501077,0.23708651377978168,0.188885890723942,0.740668531988465,0.7099841350110438,0.0008368978984563125,43052
45,2022-03-24 12:00:00+00:00,0.00651396671310063,0.0020910315215586905,0.0021567714866249955,0.0012899880530312068,0.979836642742157,0.7823569342709149,0.01771549231374188,0.1999275948580547,0.0668693009118541,0.7629179331306991,0.0729483282674772,0.0,0.0,0.0,0.0,0.0,0.23571626548038693,0.08779066624245256,0.2281521167154764,0.3050833321782517,0.7017130580269053,0.2828925080350834,-0.0019511288674161076,42968
46,2022-03-24 13:00:00+00:00,0.006513966713100609,0.0020910315215587052,0.0021567714866250077,0.001289988053031205,0.979836642742157,0.33485424640472583,0.42635136000191887,0.23879436509306048,0.576036866359447,0.9631336405529954,0.21658986175115208,0.0,0.0,0.0,0.0,0.0,0.325715629838021,0.4825127427904557,0.27070319306437685,0.7232750607130003,1.212788852810729,0.5726007775512497,-0.004212437162539606,42787
47,2022-03-24 14:00:00+00:00,0.006513966713100639,0.0020910315215586822,0.002156771486624989,0.0012899880530312042,0.979836642742157,0.4594645079738204,0.1167947587288313,0.42374072660543566,0.0,1.541062801932367,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.28523361864031627,0.3000810781648615,0.29654227526020255,0.0,0.8976724440850423,0.47069059561868654,0.004487344286816075,42979
48,2022-03-24 15:00:00+00:00,0.0065139667131005954,0.0020910315215587013,0.002156771486625001,0.0012899880530312011,0.979836642742157,0.618917222134769,0.2580359431449324,0.12304681709501888,0.1,5.85,0.35,0.0,0.0,0.0,0.0,0.0,0.3418232524618695,0.3838049943834975,0.17762586388007123,0.3038218101251,14.610410759595453,0.6998168258505864,0.019614230205449168,43822
49,2022-03-24 16:00:00+00:00,0.0065139667131006015,0.0020910315215587026,0.0021567714866250025,0.0012899880530312007,0.979836642742157,0.8375336065104133,0.08032271262511544,0.0821436809686323,0.0,0.7017543859649122,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.221611310539279,0.22874617383743448,0.09144740789460633,0.0,0.8444125659022573,0.6900655593423543,0.0035826753685364032,43979
50,2022-03-24 17:00:00+00:00,0.006513966713100635,0.0020910315215586853,0.002156771486624991,0.0012899880530312072,0.979836642742157,0.8428226426283099,0.07292657777406568,0.08425080942697724,0.05804749340369393,0.6437994722955145,0.079155672823219,0.0,0.0,0.0,0.0,0.0,0.19983369387743705,0.21662280574776085,0.0617618270289968,0.23414233418808372,1.1208851008991556,0.27033846028500713,0.0030923850019326515,44115
51,2022-03-24 18:00:00+00:00,0.006513966713100616,0.0020910315215587044,0.0021567714866250064,0.0012899880530312057,0.979836642742157,0.37902038636785307,0.4848944599354701,0.13608512046010246,0.1885245901639344,5.192622950819672,0.20491803278688525,0.0,0.0,0.0,0.0,0.0,0.3764061589836565,0.46547921799138176,0.22996282340330423,0.571359899883869,16.454444747227214,0.4044713989830321,-0.0047149495636404914,43907
52,2022-03-24 19:00:00+00:00,0.006513966713100603,0.0020910315215587035,0.0021567714866249994,0.0012899880530311994,0.979836642742157,0.492994370398882,0.44034464281615743,0.06666097664676697,0.0,1.3333333333333333,0.5061728395061729,0.0,0.0,0.0,0.0,0.0,0.34963426563702726,0.40984607223578706,0.079759052598774,0.0,1.4230249470757708,0.7092858519335391,0.004008472453139511,44083
53,2022-03-24 20:00:00+00:00,0.00651396671310065,0.0020910315215587013,0.002156771486625013,0.0012899880530311855,0.979836642742157,0.8871431533657408,0.004320996951137631,0.10853589259840964,0.08295625942684766,0.32277526395173456,0.0693815987933635,0.0,0.0,0.0,0.0,0.0,0.10800837724763038,0.0006451173210758143,0.1084650786979983,0.3613448481607719,0.8198132695007075,0.25429378083638304,-0.0036748860104802716,43921
54,2022-03-24 21:00:00+00:00,0.006513966713100595,0.0020910315215587013,0.002156771486625001,0.0012899880530312011,0.979836642742157,0.4896556861125506,0.43885922302993446,0.07148511311373647,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.40385064163191803,0.4651098100998176,0.07522141822502758,0.0,0.9028370339388787,0.0,0.0007741171649098266,43955
55,2022-03-24 22:00:00+00:00,0.0065139667131006015,0.0020910315215586996,0.0021567714866249994,0.0012899880530312,0.979836642742157,0.9093972661278464,0.004617539975284109,0.08598520589823071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061273041504435785,0.001285956373498554,0.05998706385236553,0.0,0.0,0.0,0.0027528153793652255,44076
56,2022-03-24 23:00:00+00:00,0.0065139667131006015,0.0020910315215586996,0.0021567714866249994,0.0012899880530312,0.979836642742157,0.29477202079512854,0.0034231518352911727,0.7018048035150225,0.7272727272727273,5.818181818181818,2.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.43604500711290833,0.004284164183582061,0.44032893350036956,1.009049958219026,6.539391130956793,1.4012980994907414,-0.0026771939377439047,43958
57,2022-03-25 00:00:00+00:00,0.006513966713100622,0.0020910315215586987,0.002156771486625002,0.001289988053031206,0.979836642742157,0.1927297560032457,0.03477099413751549,0.7724992443605408,0.0,0.22426470588235295,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.17247584094648938,0.1525306181655237,0.2400062479197097,0.0,0.6466486208887562,0.5114279010162828,-0.0009554574821420969,43916
58,2022-03-25 01:00:00+00:00,0.006513966713100635,0.0020910315215586853,0.002156771486624991,0.0012899880530312072,0.979836642742157,0.19655563933305462,0.021686068162895127,0.7817582848644877,0.07957559681697612,2.6684350132625996,0.22546419098143236,0.0,0.0,0.0,0.0,0.0,0.164925795802164,0.11844527327644802,0.21076128111290704,0.4827137716704876,15.431347135166291,0.6010530293244088,0.004463065852992054,44112
59,2022-03-25 02:00:00+00:00,0.006513966713100588,0.0020910315215587044,0.0021567714866249994,0.0012899880530312018,0.979836642742157,0.7589394995011389,0.1656473795301281,0.0754131406538363,0.0,0.859375,0.6015625,0.0,0.0,0.0,0.0,0.0,0.28736796298019257,0.3026899294981732,0.11386489358497945,0.0,0.8009283491501852,0.7136447841557843,-0.001360174102285061,44052
60,2022-03-25 03:00:00+00:00,0.006513966713100646,0.002091031521558685,0.0021567714866249964,0.0012899880530311937,0.979836642742157,0.8562961445828735,0.07312054957050859,0.07058331454476033,0.04597701149425287,0.8524904214559387,0.14559386973180077,0.0,0.0,0.0,0.0,0.0,0.2143552773600386,0.1995508013974582,0.12270736885594759,0.20963615186596676,1.2634244681279179,0.4655809033282203,-0.0018841369290838461,43969
61,2022-03-25 04:00:00+00:00,0.006513966713100604,0.002091031521558705,0.002156771486625007,0.0012899880530312046,0.979836642742157,0.5847662083767168,0.3064299837824182,0.10880380020425398,0.06030150753768844,0.3768844221105528,0.12562814070351758,0.0,0.0,0.0,0.0,0.0,0.19769386233463784,0.2492661393423988,0.17599137032879533,0.23864497435645826,0.6060872538682518,0.3322656877935327,0.0019786667879642117,44056
62,2022-03-25 05:00:00+00:00,0.006513966713100601,0.002091031521558702,0.002156771486625002,0.0012899880530312011,0.979836642742157,0.6850218344479799,0.19527384625353775,0.11970434273378205,0.19230769230769232,0.8461538461538461,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.373811735450082,0.36905730791825736,0.2222807198417729,0.3979585917202717,1.1945072884423014,0.9909089022148746,0.0001134919193752637,44061
63,2022-03-25 06:00:00+00:00,0.006513966713100626,0.0020910315215586952,0.002156771486624999,0.0012899880530312065,0.979836642742157,0.8823241025921428,0.05410734337274583,0.06356855520323783,0.0,0.17406143344709898,0.05802047781569966,0.0,0.0,0.0,0.0,0.0,0.18956861609501655,0.1888743081522521,0.07680813089607359,0.0,0.6196631511317588,0.23418213755926326,0.0031093257075418546,44198
64,2022-03-25 07:00:00+00:00,0.006513966713100603,0.002091031521558703,0.0021567714866250016,0.0012899880530312002,0.979836642742157,0.7031078911601351,0.09202613762508216,0.20486600450598275,0.4,1.5692307692307692,0.49230769230769234,0.0,0.0,0.0,0.0,0.0,0.32677591870639655,0.20516777889017915,0.3173363161242935,0.6800735254367725,1.7763131653901747,0.5038314736557788,-0.00040725824697951385,44180
65,2022-03-25 08:00:00+00:00,0.006513966713100596,0.0020910315215587,0.002156771486625,0.0012899880530312007,0.979836642742157,0.7656280687925491,0.002311021796865062,0.23206091852802216,0.0,1.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.2933322638447979,0.0008721962879007485,0.29346835071493127,0.0,0.944481579780916,0.8660254037844386,-0.00554549569941154,43935
66,2022-03-25 09:00:00+00:00,0.0065139667131005954,0.0020910315215587004,0.0021567714866250003,0.001289988053031201,0.979836642742157,0.8322238206863404,0.028501953720115086,0.1392742263951472,0.08571428571428572,1.9714285714285715,1.0571428571428572,0.0,0.0,0.0,0.0,0.0,0.1824089703105131,0.08483103148582444,0.181008633061831,0.2840286409986905,4.375639209006493,1.764733893335115,0.0025719813360647326,44048
67,2022-03-25 10:00:00+00:00,0.006513966713100644,0.002091031521558681,0.002156771486624992,0.001289988053031196,0.979836642742157,0.8054780474214843,0.006655373307876284,0.1878666180985594,0.024242424242424242,0.795959595959596,0.08080808080808081,0.0,0.0,0.0,0.0,0.0,0.21831541672892787,0.023425614328281174,0.22029211960103573,0.15395653015152483,0.8445969251516046,0.28013760632424634,0.0024745731928805803,44157
68,2022-03-25 11:00:00+00:00,0.0065139667131006,0.002091031521558702,0.002156771486625002,0.0012899880530312013,0.979836642742157,0.7602493262290955,0.13479755006730557,0.10495314322412014,0.24,2.16,0.26,0.0,0.0,0.0,0.0,0.0,0.26561111702490586,0.2787929537284817,0.128120948461394,0.5910903104450629,3.9659777598767163,0.5996597674804387,0.006748646873655284,44455
