,author_id,created_at,text,retweet_count,reply_count,like_count,quote_count
14,1685441156,2022-03-22 22:10:37+00:00,b'People spamming #Ukraine threads with anonymous #bitcoin and #ethereum wallet addresses claiming they accept donations are just another danger to @TwitterSupport . Hope you can ban them fast enough (and automated detection really shouldn\xe2\x80\x99t be hard).',0,0,1,0
15,1498171119693713408,2022-03-22 22:04:46+00:00,b'THANK YOU TO ALL OUR SUPPORTERS!! with your help we can overcome anything! #UkraineStrong \n#Ukraine #HelpUkrainianRefugees #CRYPTOFORACAUSE #UkraineWillWin #donateukraine #BTC #ETH #USDTether #LTC #SHIB #XRP https://t.co/LJ3adnPoas',0,0,0,0
16,1501152047705567235,2022-03-22 21:59:57+00:00,"b""The countries of the EU did't leave innocent people in trouble. We present to your attention NFTs. By buying which you support Ukraine. \n\nPlease help promote this to help people @elonmusk \n\nDrop coming soon!\n\n#ETH #nfts #art #Ukraine #NFT #nft #help #blockchain #Bitcoin\xc2\xa0#binance https://t.co/wfrZjo7WYi""",0,2,1,0
17,1400378624998445057,2022-03-22 21:59:23+00:00,b'#FREESPINS #BTC BONUS \nCLICK =&gt; https://t.co/fJeMCDc87b\n\n -1 Minute Registration\n- No Verifications\n- Immediate BTC Freespins NO Deposit\n- Withdrawals take less than 10 Minutes\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/nUsorEfezR',0,0,0,0
18,1469577636426833930,2022-03-22 21:50:45+00:00,"b'#paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits One government \xf0\x9f\xaa\xb1 gets 30 trillion dollars in taxes from 300 million people, only 2/5 of that gives all Americans 100$ a day, why do tolerate this??!! https://t.co/U0BfEZJuCX'",0,0,1,0
19,1471112745936318465,2022-03-22 21:43:36+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\x91\x87'",0,0,0,0
20,1471112745936318465,2022-03-22 21:43:26+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB ,m'",0,0,0,0
21,1471112745936318465,2022-03-22 21:43:18+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\x98\xac'",0,0,0,0
22,1471112745936318465,2022-03-22 21:43:15+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\x91\x8d'",0,0,0,0
23,1471421188786118656,2022-03-22 21:43:00+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB zm'",0,1,1,0
24,1471421188786118656,2022-03-22 21:42:53+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\x98\xa9'",0,2,1,0
25,1471421188786118656,2022-03-22 21:42:07+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\x98\x9d'",0,0,0,0
26,1471421188786118656,2022-03-22 21:41:59+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB zm km'",0,0,0,0
27,1471421188786118656,2022-03-22 21:40:37+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB'",0,1,1,0
28,1471421188786118656,2022-03-22 21:40:33+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\xa4\xa6'",0,1,1,0
29,1471421188786118656,2022-03-22 21:40:30+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\x98\x8c'",0,1,1,0
30,1471421188786118656,2022-03-22 21:40:26+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xe2\x9c\xa8'",0,0,0,0
31,1471421188786118656,2022-03-22 21:40:22+00:00,"b'BREAKING - Biden bans all imports of #Russia $oil and gas into the #US \n\n#Stocks down, precious metals up, #Bitcoin indecisive.\n\nFollow @Tradeosiann they are great in #Crypto #BTC #ETH #SHIB \xf0\x9f\xa4\xbd'",0,1,0,0
32,1469577636426833930,2022-03-22 21:34:35+00:00,"b'7,000,000,000,000$ minus 30,000,000,000,000$ Budget = 100$ a day for all CIVILIANS from our charitable illegal slavery zero benefit Taxes #Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n1 https://t.co/9Cs8orBPAc'",0,0,0,1
33,1400378624998445057,2022-03-22 21:29:20+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/egHwTueug3',0,0,0,0
34,1480200223720984580,2022-03-22 21:28:33+00:00,"b""Gold was at 1974$ before #Ukraine, and it's now at 1920$\n#Bitcoin was at 34400$ and it's now close to 42.700$\nYou guys do your math.""",0,0,1,0
35,916681683134447617,2022-03-22 21:15:01+00:00,b'Solrise and Civic Launch First Permissioned DEX on Solana\n#trading #bitcoin #litecoin #russia\nhttps://t.co/Wmu1o4oxy5',0,0,0,0
36,1400378624998445057,2022-03-22 21:14:10+00:00,"b""#BREAKINGNEWS #BTC #CASINO #1 RATED FOR PAYOUTS, CUSTOMER SERVICE AND #JACKPOT 'S PAID @_BITSTARZ \n\nJOIN NOW=&gt; https://t.co/fJeMCDc87b\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/NIA3Y9Ajni""",0,0,0,0
37,361353505,2022-03-22 21:11:01+00:00,"b'Crypto Investing: Got $11K of $JASMY today as an gift /investment for my wife because after Apr 1 Japan laws, this will explode &amp; #JASMY prints \xf0\x9f\x92\xb0.\n\xe2\x80\x94 \n#crypto #investing #bitcoin #ethereum #nfts #money #russia #ukraine #war #taxreturn #taxes Goldman Sachs Morgan Stanley JP Morgan https://t.co/FmarPmxfVh'",1,1,2,0
38,254513734,2022-03-22 21:05:40+00:00,b'@CryptoWhale I dare you to make a fundraiser for #Ukraine at the #Bitcoin conference in 2022!',0,0,4,0
39,1505647692227117056,2022-03-22 21:01:30+00:00,b'Hispanic drivers kill\xe2\x80\xa6\n\n#BidenBorderCrisis #Trump #Biden #Russia #Ukraine #Putin #China #Bitcoin #Crypto #WW3 #war #Mexico #USA #JoeBiden #DonaldTrump #MAGA #BuildTheWall https://t.co/meWSwPlHNY',0,0,0,0
40,784989002,2022-03-22 21:00:09+00:00,b'https://t.co/7gmCOJ2hFr New video talking about inflation #inflation #1inch #bitcoin #Goldman Sachs #China #Elon #BULLISH #chainlink #Russia #Cryptocurency #DOGE #XRP #XRPArmy',0,0,0,0
41,916681683134447617,2022-03-22 21:00:01+00:00,b'Janet Yellen Urges US Government To Establish Regulatory Framework For Stablecoins\n#binance #russia #trading #bitcoin\nhttps://t.co/f7h0X9yF7f',1,0,2,0
42,1400378624998445057,2022-03-22 20:59:09+00:00,b'#FREESPINS #BTC BONUS \nCLICK =&gt; https://t.co/fJeMCDc87b\n\n -1 Minute Registration\n- No Verifications\n- Immediate BTC Freespins NO Deposit\n- Withdrawals take less than 10 Minutes\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/ho4XU2IUyP',0,0,0,0
43,1469577636426833930,2022-03-22 20:56:46+00:00,"b""Woman that get wet from giving head are definitely closest to God the male and probably the female God also \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 \xf0\x9f\x98\xb5\xe2\x80\x8d\xf0\x9f\x92\xab\n In Afterlife only what God liked about US is what's important, joining a cause is Righteous and that's Godss favorite  #loan #BTC #hiphop #Russia   #NickiMinaj https://t.co/Gjtz0tUyI0""",0,2,0,0
44,1469577636426833930,2022-03-22 20:55:08+00:00,"b""Woman that get wet from giving head are definitely closest to God the male and probably the female God also \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 \n In Afterlife only what God liked about US is what's important, joining a cause is Righteous and that's Godss favorite  #loan #BTC #hiphop #Russia   #NickiMinaj""",0,0,0,0
45,1479537527770042374,2022-03-22 20:54:36+00:00,b'\xf0\x9f\x93\xa2The draw will take place on 23Marth at 15.00 (UTC-5)\n\xe2\x80\xbc\xef\xb8\x8fDo not forget to fulfill the conditions of the draw \xf0\x9f\x98\x89\n#Giveaway #NFT #NFTshill #NFTCommunity #NFTProject #project #dia #Blockchain #btc #eth #crypto #Ukraine #usa #canada https://t.co/584add3m4d',1,0,4,0
46,1501152047705567235,2022-03-22 20:40:10+00:00,b'!Drop coming soon!\n@elonmusk \n@NFTsSaga\n@BoredApeYC \n@binance \n@Germany \n\n#ETH #nfts #art #Ukraine #NFT #nft #help #blockchain #Bitcoin #cryptoart #nftart #Crypto https://t.co/c8Ev15dSq4',1,0,4,0
47,25872456,2022-03-22 20:34:02+00:00,b'The latest The Drewvid Daily! https://t.co/qsrEe5WHBD Thanks to @dkaleniuk @ITVNewsPolitics @andersostlund #bitcoin #ukraine',0,0,0,0
48,1469577636426833930,2022-03-22 20:33:39+00:00,"b""Black holes are the females of a Stars and considering all humans were once female before male you're welcome #Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/bTrutOxC0c""",0,1,1,0
49,1402008482795118593,2022-03-22 20:33:06+00:00,"b'That explains the secret trip to Europe on Feb.  28, the presence of pro-Russia #Bitcoin hacks in #Bukele\xe2\x80\x99s inner circle and the ballooning amounts of crypto flowing in from #Russia via #Venezuela   Fun times. #ElSalvador https://t.co/dxnJtRGong'",23,5,46,5
50,1400378624998445057,2022-03-22 20:30:12+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/KcOXVeqO0N',0,0,0,0
51,1246051690756943872,2022-03-22 20:21:36+00:00,b'#crypto currency being used to bypass #sanctions against #russia ?  #lagarde warns crypto companies . That could be a potential risk for #bitcoin and co.',0,0,1,0
52,1400378624998445057,2022-03-22 20:16:25+00:00,"b""#BREAKINGNEWS #BTC #CASINO #1 RATED FOR PAYOUTS, CUSTOMER SERVICE AND #JACKPOT 'S PAID @_BITSTARZ \n\nJOIN NOW=&gt; https://t.co/fJeMCDc87b\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/V31QNbPGde""",1,0,0,0
53,173801409,2022-03-22 20:16:11+00:00,"b'#Bitcoin-Friendly #Portugal Welcomes Refugees From #Ukraine\xe2\x80\x99s #Crypto Industry, Report Shows\nWith the #war raging in their home country, thousands of #Ukrainians, including many involved in the #cryptocurrency space, have chosen #Portugal as their new home. https://t.co/ItmZ8RnqeP'",0,0,1,1
54,865209591029800960,2022-03-22 20:03:21+00:00,"b""My gift from #Ukraine to the #Bitcoin community\n\nYou can place bets if you're interested. Thanks of lot!\n\narxivi\n\nhttps://t.co/yFYHfzjVpA""",0,0,0,0
55,1400378624998445057,2022-03-22 20:01:32+00:00,b'#FREESPINS #BTC BONUS \nCLICK =&gt; https://t.co/fJeMCDc87b\n\n -1 Minute Registration\n- No Verifications\n- Immediate BTC Freespins NO Deposit\n- Withdrawals take less than 10 Minutes\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/mgqVBsYvdM',0,0,0,0
56,1466496750777106437,2022-03-22 19:56:43+00:00,"b'BITCOIN to 52k? ETHEREUM to 4K? (LTC, BCH, XNO Price Prediction) | Crypto Market Update https://t.co/sHTJDsomTU $BTC $ETH\n#APECOIN \n#btc\n#bitcoin \n#eth\n#xrp\n#CryptoNews \n#Ukraine'",1,0,0,0
57,916681683134447617,2022-03-22 19:45:01+00:00,b'NFT Platform Vuele To Launch Experimental Anthony Hopkins Film\n#ukraine #coinbase #DOGE #bitcoin\nhttps://t.co/ly4DWxBGzY',0,0,0,0
58,186175400,2022-03-22 19:43:16+00:00,"b'#BreakingNews\n\xf0\x9f\x8e\xa2#Inflation: #Stocks &amp; #Bitcoin Soar\n\xf0\x9f\x8f\xa6#Home Sales Stall, Blame Government RedTape\n\xf0\x9f\x92\xbbWARNING: Russia #CyberAttacks on USA\n\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8d\xbcEmpty Strollers in #Ukraine Memorialize #Babies Killed\n\xf0\x9f\xaa\x96Reminiscent of #Nazis Ukrainians Shipped to Russia \nhttps://t.co/WNm6LanBdm'",1,0,0,0
59,936921844619280384,2022-03-22 19:37:40+00:00,b'News | Bitcoin shores up Ukraine fighters amid Moscow\xe2\x80\x99s money meltdown #Bitcoin #Ukraine\n\nhttps://t.co/Rgdy2pxlHt',0,0,0,0
60,1400378624998445057,2022-03-22 19:29:27+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/XnrW28CELC',0,0,0,0
61,1093178570,2022-03-22 19:21:32+00:00,"b'@larryelder I stand with the Ukrainian people, but not the Ukrainian leader\nI stand with the Russian people, but not the Russian leader\nI stand withthe American peaople, but not the American leader\n\n#BTC #Ukraine #LetsGoBrandon #FJB'",0,0,1,0
62,1500407690799255558,2022-03-22 19:18:35+00:00,b'Anything That Can Become an NFT Will Become an NFT\n\nhttps://t.co/9LlLt6wrWO\n\n#cryptocurrencies #cryptocurrency #Crypto #CryptocurrencyNews #Ukraine #Bitcoin #bitcoins #Ethereum #NFTCommunity #NFT #NFTs #MINTnft #NFTGiveaways #XRP #XRPCommunity #nftart @Ripple_XRP1 #NFTartist',0,0,1,0
63,1400378624998445057,2022-03-22 19:16:20+00:00,"b""#BREAKINGNEWS #BTC #CASINO #1 RATED FOR PAYOUTS, CUSTOMER SERVICE AND #JACKPOT 'S PAID @_BITSTARZ \n\nJOIN NOW=&gt; https://t.co/fJeMCDc87b\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/VHxxDShoEz""",0,0,0,0
64,16278957,2022-03-22 19:02:01+00:00,"b'JPOW, Fed rates, and New Signs of Life in the Crypto Space!: #JPOW #thefed #ratehikes #sanctions #russia #ukraine #bitcoin #crypto The Fed has threatened to raise interest rates two more times this year. But will... https://t.co/D0usFCkJGz'",0,1,0,0
65,1400378624998445057,2022-03-22 19:01:56+00:00,b'#FREESPINS #BTC BONUS \nCLICK =&gt; https://t.co/fJeMCDc87b\n\n -1 Minute Registration\n- No Verifications\n- Immediate BTC Freespins NO Deposit\n- Withdrawals take less than 10 Minutes\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/kpUSuV9Qio',0,0,0,0
66,916681683134447617,2022-03-22 19:00:02+00:00,b'Approval incoming? Valkyrie becomes fourth firm to apply for BTC futures ETF\n#ethereum #ukraine #bitcoin #blockchain\nhttps://t.co/nn34N4Jobq',0,0,0,0
67,1499148043026935809,2022-03-22 18:32:17+00:00,b'@_WickedWarfare @_whitneywebb Lansky/Steinger \xf0\x9f\x87\xae\xf0\x9f\x87\xb1Mafia theft via $ZIM?\n#Rothschild #Zelensky #Pinchuk #Biden #Kolomoisky #Ukraine #Israel #Bitcoin  \xf0\x9f\x87\xae\xf0\x9f\x87\xb1Printing $BTC from stolen 9/11 gold? \nhttps://t.co/RuLwqID56Z https://t.co/Off34hCG1S',0,0,0,1
68,1400378624998445057,2022-03-22 18:31:14+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/YO7rraiXed',0,0,0,0
69,916681683134447617,2022-03-22 18:30:02+00:00,b'USD/CAD: Loonie Extends Gains on Higher Oil Prices\n#ukraine #bitcoin #btc #ripple\nhttps://t.co/693RfMz1Fh',0,0,0,0
70,1291013526945923073,2022-03-22 18:29:00+00:00,"b'Putin s on his knees, trying to convince his people for victory but he s a loser there will be an agreement  and all markets will pump sooner than you think #btc #ETH #NASDAQ #gas #brentpetrol #fertilizer #Russia #japan #POTUS'",0,0,0,0
71,1499148043026935809,2022-03-22 18:16:33+00:00,"b'@BTCrypt0 @Antiwarcom @DecampDave It\xe2\x80\x99s bigger, alright. #Ukraine #Israel #Rothschild #Bitcoin #GreatReset\nhttps://t.co/zH6ZYNRpNJ https://t.co/MfB5pjL0Gj'",0,0,1,0
72,1470996130833911816,2022-03-22 18:15:46+00:00,b'History of Cryptocurrency?\n#popcoin #cryptocurrency #Cryptos #Bitcoin #NFT #ETH #world #india #USA #BTC #cryptocurrencies #Ethereum #Binance #BSC #Solana #NFTCommunity #ADA #elonmusk #BSCGem #blockchain #nftart #Dubai #UAE #NFTs #BNB #Russia #nftcollectors #crypto #trx #Airdrop https://t.co/SG1EeeMxW7',0,1,4,0
73,1400378624998445057,2022-03-22 18:14:20+00:00,"b""#BREAKINGNEWS #BTC #CASINO #1 RATED FOR PAYOUTS, CUSTOMER SERVICE AND #JACKPOT 'S PAID @_BITSTARZ \n\nJOIN NOW=&gt; https://t.co/fJeMCDc87b\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/HgjbY5slmC""",0,0,0,0
74,1442589781737631752,2022-03-22 18:08:52+00:00,b'Joe Biden is calling President Maduro from Venezuela on the phone trying to do business with him.\n#oil #russia #China #venezuela #madura #sanctions #Crypto #stocks #bitcoin #artist #artistsupport #ToroAlerts #CNBC #YahooFinance https://t.co/xaz0sbOHIb',0,0,0,0
75,1001641908,2022-03-22 18:06:42+00:00,"b'+++ @ecb, @Lagarde: cryptoassets have certainly been used as a means of circumventing sanctions against #Russia\n\n#Crypto #cryptocurrencies #Bitcoin https://t.co/cTwj35pkqD'",0,1,2,0
76,1489208438714679298,2022-03-22 18:01:13+00:00,b'Tampa Bay #INDvsSL Giselle Yankees Serena Suns Gronk Nats Dahlin Tom Brady Matthews Jane Campion #Skol Minnesota #Buccaneers Correa #Bitcoin $ #PAKVSAUS #AkhileshYadav #HEESEUNG #earthquake #Business_Proposal #Ukraine #JUNGWON #Karankundrra #KashmirFiles #kromedetou https://t.co/ahRPEMX9tf',0,0,0,0
77,955504542975709184,2022-03-22 18:01:03+00:00,b'@jungleincxrp #Btc\xc2\xa0 #ethereum #Ltc proof off work coins Huston we have a situation\xe2\x80\xa6 one thing #Russia has the capacity and the resources to attack Btc. \nFor the other coins #Xrp #Cardano #chainlink #Theta get your coins of the exchange\xe2\x80\x99s NOW',0,0,0,0
78,1448605542935670786,2022-03-22 18:00:59+00:00,b'All Crypto Transactions will be Monitored\xf0\x9f\xa4\x94 #cryptomiles #cryptocurrencies\xc2\xa0#btc\xc2\xa0\xc2\xa0#ETH #Russia https://t.co/k63YCFU7tp',0,0,1,0
79,1489208438714679298,2022-03-22 18:00:59+00:00,b'jungkook IMD6 Jagmohan Ronaldo Messi VP Singh Umar X Jasmin MV SOON who meddled see murder proofs PRATIK ERA BEGINS Former US President Om Namah Shivay Har har mahadev Jubilant Foodworks Suprabhat #CricketTwitter #CWC22 #BTC $ #Cricket #Bitcoin #Marvel #Russia # BoycottBollywood https://t.co/ahRPEMX9tf',0,0,0,0
80,1469577636426833930,2022-03-22 18:00:28+00:00,b'#Iran #chronic  #paranormal #bank #weed  #loan #BTC #hiphop #india #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits #music #limpbizkit #civilbenefits we want 100$ a day for life from this GOV or another in its place https://t.co/PzviB5UqNn',1,0,0,0
81,1400378624998445057,2022-03-22 18:00:08+00:00,b'#FREESPINS #BTC BONUS \nCLICK =&gt; https://t.co/fJeMCDc87b\n\n -1 Minute Registration\n- No Verifications\n- Immediate BTC Freespins NO Deposit\n- Withdrawals take less than 10 Minutes\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/1E6hl3JVAi',0,0,0,0
82,916681683134447617,2022-03-22 18:00:01+00:00,b'Beauty and the Bitcoin: Female-focused brands accept crypto payments driving adoption\n#ELON #btc #coinbase #russia\nhttps://t.co/MTvbo79e36',0,0,1,0
83,243568454,2022-03-22 17:41:00+00:00,b'#Crypto Refugees Fleeing #Ukraine Find a Haven in #Bitcoin-Friendly Portugal\nhttps://t.co/7SNZY7dsgO via @bloombergquint\nvia @stratorob\n\n@CryptoREI @pr_blockchain @BlockchainFella @theisacoin @cooldealselect @BongaLaPalmer @TheRudinGroup\n#Cryptocurrency #UkraineRussianWar',1,1,4,0
84,1400378624998445057,2022-03-22 17:31:17+00:00,b'MY TOP 4 WINS LAST 6 MONTHS \n@_bitstarz\n\nNO DEPOSIT #BTC #BITCOIN #FREESPINS and WEEKLY FREEROLL TOURNAMENT CLICK=&gt; https://t.co/j0lUEj3WKf\n\n#ukraine #nfts #trending #breakingnews #cryptocurrency https://t.co/blqB5RLrDO',0,0,0,1
