,created_at,author_id,text,retweet_count,reply_count,like_count,quote_count
10,2022-03-19 23:09:17+00:00,936921844619280384,b'News | Ukraine\xe2\x80\x99s largest savings bank halts Bitcoin buys with hryvnia \xe2\x80\x94 Report #Bitcoin #Ukraine\n\nhttps://t.co/q1NcYJAJDq',0,0,0,0
11,2022-03-19 23:04:53+00:00,1469577636426833930,b'Waaaaaaake up #civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/OOkiMoEDoQ',0,0,0,0
12,2022-03-19 23:01:13+00:00,1469577636426833930,b'What \xf0\x9f\xa4\xa3 is the government gonna fight back or not?  #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/AUZ7wg95Ny',1,1,2,0
13,2022-03-19 23:00:01+00:00,916681683134447617,"b'Traders say $4,000 Ethereum back on the cards \xe2\x80\x98if\xe2\x80\x99 this bullish chart pattern plays out\n#bitcoin #trading #ukraine #russia\nhttps://t.co/n7yhvMEsnO'",0,0,2,0
14,2022-03-19 22:59:22+00:00,2605958124,b'Has inflation in your country increased since the Ukraine war?\n\n#UkraineRussianWar  #world #Bitcoin  #RussiaInvadedUkraine #Russia  #Ukriane #Oil',3,0,3,0
15,2022-03-19 22:57:35+00:00,1469577636426833930,b'#civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold the bear is education and agony chased out with some fucking Civil benefits that have never existed like 100$ a day ! https://t.co/v5GWD2nZMd',0,0,0,0
16,2022-03-19 22:56:41+00:00,1165523270235385856,b'#bitcoin  #btc #Russia #Ukraine #kremlin #huobi #binance #ftx $eth #NFTCommunity #hongkong #Macau \nClosed longs in bitcoin  and reduced bids lower to wait at cheaper purchase price 39700 https://t.co/0QbhoW6Mma',1,0,0,0
17,2022-03-19 22:56:31+00:00,1455499349354496002,"b'Bro, the world is moving to a #Bitcoin standard and you\xe2\x80\x99re saying there is no narrative.? Is your PhD in not paying attention? The #Ukraine crisis IS the narrative. Sovereign money dawg. https://t.co/Coa6t8gP0u'",0,0,0,0
18,2022-03-19 22:55:25+00:00,1484407212172877824,b'Help Ukraine children!the money will go to the treatment of victims in Ukraine.\nplease add nft to your favorites !RT\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc! #nft #UkraineWar #NFTCommmunity #NFTGiveway #btc #NFTCollection #dropyournft #Ukraine #WWIII #SupportUkraine \nBuy NFT: https://t.co/K2hF5JoqBR',0,0,0,1
19,2022-03-19 22:50:31+00:00,1469577636426833930,b'#civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold and GOV debt for some fucking CIVIL BENEFITS like 100$ a day working or not https://t.co/E6GcFLFaHv',0,0,1,0
20,2022-03-19 22:49:36+00:00,1469577636426833930,"b""@NICKIMINAJ Yeah that's why I'm asking for #civilbenefits $100 a day I don't mean just me, I m doing good \xf0\x9f\x91\x8d but iv had my moments an I know wiL  #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold""",0,1,0,0
21,2022-03-19 22:48:03+00:00,1504893145850466311,b'Is it worth the experience ?? Does this platform really make me a professional crypto trader and Nft creator? \xf0\x9f\x99\x84\xf0\x9f\x91\x87\xf0\x9f\x91\x87\nhttps://t.co/upcmrIwI2g\n\n#NFTCommmunity #NFTProject #CryptoNews #cryptocurrecy #BTC #BNB #binance #NFTs #Solana #Web3 #USA #Russia #UkraineWar #shiba #dogecoin',0,0,0,1
22,2022-03-19 22:45:07+00:00,1469577636426833930,b'#civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold and GOV debt for some fucking CIVIL BENEFITS like 100$ a day working or not https://t.co/PqC5QbtXx4',0,3,1,0
23,2022-03-19 22:40:06+00:00,1469577636426833930,b'What about #civilbenefits and 100$ a day for living in this country and owning businesses etc #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/PoBc0RsNzK',0,0,0,0
24,2022-03-19 22:37:48+00:00,1469577636426833930,"b""Man we can get $400 a day you're living like a king in America play cards right #civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/5HtjSFQ68Q""",0,0,0,0
25,2022-03-19 22:36:37+00:00,1469577636426833930,"b""Tir for tat between the government parasite \xf0\x9f\xaa\xb1 and civilians and businesses we don't want the government go away we want #civilbenefits 100$ a day #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech https://t.co/3GAsGjAdoq""",0,0,0,0
26,2022-03-19 22:35:53+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/7H5VjeT1RN',1,0,0,0
27,2022-03-19 22:35:45+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/tjpgVSLLmD',1,0,1,0
28,2022-03-19 22:35:34+00:00,1504666256770621440,b'@funder Please support my #Bitcoin fund for #Ukraine',0,0,0,0
29,2022-03-19 22:33:40+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/NfIDsVPdVI',2,0,2,0
30,2022-03-19 22:18:46+00:00,1469577636426833930,"b""It's just like that I know how it works but NASA or CERN can't prove it legally \xf0\x9f\xa4\xa3 100$ a day only cost 6 trillion a year #civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/HXS7XuUGIc""",0,0,0,0
31,2022-03-19 22:15:05+00:00,1469577636426833930,"b'The Roman are Russian and macadamia/Greece/byzantine mixed with royalty of Europe, is Russia stupid ducks, Were a expo-nential country gone wrong since England #Iran  #JeffBezos  #inflation  #loan #BTC #hiphop #india #Ukraine  #poverty   #Raw #Czech #nft #gold #Afghanistan #turk https://t.co/cGASCVRJmV'",0,0,1,0
32,2022-03-19 22:14:26+00:00,1420434490145624069,"b""I'm really ill I would collapse . I went inn too shock I had 2 heart attacks. I lost god.\nmussel spasm is 1500 I can't walk far I have dieabits . They won't leave me alone  it's to do with god electric. .. Be free. #BTS #Bitcoin #Russia #RestoreTheSnyderVerse  #SmackDown""",0,0,0,0
33,2022-03-19 22:09:35+00:00,1469577636426833930,b'#civilbenefits #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold overthrow this GOV @USArmy\n#marines #Navy #GENERAL you only need the president \xf0\x9f\xa4\xa3 https://t.co/5eD3CWeEUT',0,0,0,0
34,2022-03-19 21:59:41+00:00,1396942573999099905,"b""Keep an eye out for the latest news on #Ukrain - #Russia. I predict the market to go back up when everybody is on a high when the war ends. I'm personally accumulating, because once you realize we're in a new bullmarket it'll be too late. DYOR! Not financial advice! #btc""",0,0,1,0
35,2022-03-19 21:56:22+00:00,1469577636426833930,"b'#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits make it a 100$ for adults and 300$ a month for kids is fine thank, they will go to school and ppl will work 6 hour days https://t.co/Dv2FiHJuVX'",0,0,0,0
36,2022-03-19 21:50:24+00:00,1469577636426833930,b'Tech is only powerful and evil and taking everything over because we have no civil benefits like $100 a day working or not working #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/ehgcM2OigM',0,1,0,1
37,2022-03-19 21:49:59+00:00,1277997017017581568,b'Join me in Fliff - a new social sportsbook app that gives you daily coins and cash to play risk free.  You\xe2\x80\x99ll also receive cashback rewards of at least $10 for every $100 you spend.\n#ukraine #rip #russia #nft #nftgaming #crypto #bitcoin #apple #ios https://t.co/IwJKNXyo3O',0,0,0,0
38,2022-03-19 21:48:28+00:00,1469577636426833930,b'What was it #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/gMIQgnCpae',0,0,0,0
39,2022-03-19 21:29:46+00:00,1373123505416507395,"b'Bitcoin Testing 40K, Ethereum Testneting PoS, Ukraine Legalizing BTC and 20 Crypto Jokes \n As the new week began, crypto market... #40K #Bitcoin #BTC #Crypto #Ethereum #jokes #Legalizing #PoS #Testing #Testneting #Ukraine\nhttps://t.co/YfdmzzT2pR'",0,0,0,0
40,2022-03-19 21:27:14+00:00,1469577636426833930,"b""The fact that police and firemen and ambulances are paid with tax dollars and you might say because it's a civil service so why is it paid for with tax dollars #Iran #Student #JeffBezos  #paranormal  #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj""",0,0,0,0
41,2022-03-19 21:23:54+00:00,1469577636426833930,"b""If you do it like that then somebody's been in a warehouse for 10 years makes as much as the skills tradesman average #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold""",0,1,0,0
42,2022-03-19 21:23:30+00:00,1479537527770042374,"b'Embroidery Day is celebrated in 60 countries.  Interestingly, flash mobs in embroidered shirts and marches are popular not only in Ukraine, but also in 60 countries where the Ukrainian diaspora is present.\n#NFTCollection #nfts #nft #History #ukraine #crypto #btc #eth #blockchain https://t.co/64wqIOtvfj'",3,0,7,0
43,2022-03-19 21:21:22+00:00,1469577636426833930,"b'Keep entry level jobs about the same pay an long term employees make like 300$ a day plus 100$ a day Civil benefits, why would we keep this GOV \xf0\x9f\xa5\x94? \xf0\x9f\xa4\xa3  #Iran #Student #JeffBezos  #paranormal  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/J8xB26ph6N'",0,1,0,0
44,2022-03-19 21:20:01+00:00,918075342463688704,"b""ETH/USD Driving to 2500?  Sally Ho's Technical Analysis 26 July 2021 ETH\n#litecoin #btc #russia #trading\nhttps://t.co/AlthjOjiq2""",0,0,0,0
45,2022-03-19 21:18:19+00:00,53750526,"b'More than $100m worth of #crypto has been raised, with the \xe2\x80\x9cCrypto Fund for #Ukraine\xe2\x80\x9d run by Michael Chobanian \xe2\x80\x93 the founder of the Ukrainian crypto exchange Kuna \xe2\x80\x93 accounting for 60 percent of all donations \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\n\n#Think\xf0\x9f\xa4\x94 #Bitcoin #BTC  https://t.co/UHMgf9YJPZ'",1,0,0,0
46,2022-03-19 21:16:20+00:00,1469577636426833930,"b""#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold 100$ a day is POS it's only 7trillion a year, revamp rhis GOV from parasite to ally and let's do this https://t.co/P8dowsOviO""",1,2,2,0
47,2022-03-19 21:09:06+00:00,895800359645573122,b'THE END OF RUSSIAN IN \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\n$ETH $XRP $AAPL $TSLA $AMZN $SPY $QQQ $DOGE $GLD $HBAR $NVDA $SOL $BNB $GME $AVAX $AMC $AXS $LRC $SHIB $HNT $VET $DOT #WSB #OOTT #DDTG #crypto #wallstreetbets #news #ethereum #cryptopoll #bitcoin\xc2\xa0\xc2\xa0\xc2\xa0 #btc\xc2\xa0\xc2\xa0  #blomberg #Energy #StockMarket\n#Russia #Ukraine https://t.co/Gqf92XGfF0',1,0,0,0
48,2022-03-19 21:00:43+00:00,1458130312135913476,b'Check out my Gig on Fiverr: I will provide white hat monthly SEO service with high backlinks https://t.co/OoSv5BRIZQ  #NFTs #nsfwtwt #BTC #AVAX #APE #doge #Fortnite #F1 #KashmirFiles #lufc #quote #RussiaInvadedUkraine #ROSE #Russia #TheKasmirFiles #TurningRed #onlyfans',1,0,0,0
49,2022-03-19 21:00:29+00:00,1458130312135913476,b'Check out my Gig on Fiverr: I will install name cheap and migrate website to new domain https://t.co/Tub8EhAN8A  #NFTs #nsfwtwt #BTC #AVAX #APE #doge #Fortnite #F1 #KashmirFiles #lufc #quote #RussiaInvadedUkraine #ROSE #Russia #TheKasmirFiles #TurningRed #onlyfans',1,0,0,0
50,2022-03-19 21:00:15+00:00,1458130312135913476,b'Check out my Gig on Fiverr: I will do SEO site audit and review your wordpress website https://t.co/UmS1lZze7Y  #NFTs #nsfwtwt #BTC #AVAX #APE #doge #Fortnite #F1 #KashmirFiles #lufc #quote #RussiaInvadedUkraine #ROSE #Russia #TheKasmirFiles #TurningRed #onlyfans',1,0,0,0
51,2022-03-19 21:00:05+00:00,1458130312135913476,b'Check out my Gig on Fiverr: I will provide wordpress speed optimization  with core web vitals https://t.co/1GUYzeq1rf  #NFTs #nsfwtwt #BTC #AVAX #APE #doge #Fortnite #F1 #KashmirFiles #lufc #quote #RussiaInvadedUkraine #ROSE #Russia #TheKasmirFiles #TurningRed #onlyfans',1,0,0,0
52,2022-03-19 20:59:49+00:00,1458130312135913476,b'Check out my Gig on Fiverr: I will create best quality guest post on high DR da google websites https://t.co/aTpGpbDP97 #NFTs #nsfwtwt #BTC #AVAX #APE #doge #Fortnite #F1 #KashmirFiles #lufc #quote #RussiaInvadedUkraine #ROSE #Russia #TheKasmirFiles #TurningRed #onlyfans',1,0,0,0
53,2022-03-19 20:59:31+00:00,1469577636426833930,"b""I'm already a rockstar been there done that \xf0\x9f\xa4\xa3 I want 100$ a day from this GOV that has been for 1000 times ENOUGH! \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold  #LOAN https://t.co/20zl8WxuPS""",0,1,0,0
54,2022-03-19 20:58:01+00:00,2940711190,b'@BscPitbull_TR @jack Our new website https://t.co/Dbhq5qx0mJ goes live on! @BscPitbull $PIT #Bitcoin #btc #Ukraine',0,0,0,0
55,2022-03-19 20:56:19+00:00,1469577636426833930,"b'\xf0\x9f\x98\x98 @NICKIMINAJ listen to it even, your gonna drop your jaw #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/cNNAfT555u'",0,0,0,0
56,2022-03-19 20:50:37+00:00,2984059987,b'#Ukraine #Bitcoin #BitcoinButton #BitcoinCity #UkraineWar #UkraineCrisis #HelpingHands #HelpUkraineWithCrypto #\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb8\xad\xe0\xb8\x82\xe0\xb8\xad\xe0\xb8\x87\xe0\xb8\x82\xe0\xb8\xa7\xe0\xb8\xb1\xe0\xb8\x8d #Billions #billionairesclub #millionaire #\xe0\xb8\xa7\xe0\xb8\xb4\xe0\xb8\x8a\xe0\xb8\xb2\xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\xa1\xe0\xb8\xb1\xe0\xb8\x8d65 \nStand with the people of Ukraine. Now accepting cryptocurrency donations. Bitcoin https://t.co/q4EjJeKiFs',0,0,0,0
57,2022-03-19 20:50:15+00:00,1146868452260483073,b'Search no further than https://t.co/X1ya7BthxQ when sleeping pills don\xe2\x80\x99t work! @lala @elonmusk @TIMEHealth @BuzzFeedNews @nytimes #bitcoin\xc2\xa0\xc2\xa0 #sleep #insomnia #ElonMusk #MentalHealthMatters #doge #BabyDogeCoin #Sleeping #neuralink #Ukraine https://t.co/Z5RSBNkbXI',0,0,1,0
58,2022-03-19 20:46:44+00:00,1502154995747094528,b'Anonymous Friend #crypto #anonymousfriends #anonymous #nftart #nft #nfts #opensea #garyvee #NFTCommunity #Eth #art #metaverse #artwork #artist #BTC #Bitcoin #Polygon #us #usa #america #china #russia #ukraine #elonmusk https://t.co/m4fIciPyqj',0,0,1,0
59,2022-03-19 20:37:21+00:00,16265853,b'Cyclists chased by an ostrich r/funny #Speed #doge\n #Bitcoin #viaplay #InterFiorentina #Ukraine #birds  #MarchMadness #F4ThailandEP13 https://t.co/1zR296s97g',0,0,1,0
60,2022-03-19 20:34:55+00:00,1469577636426833930,"b'https://t.co/Kbj85JGr4Q fuck this GOV that cost 30trillion a year, 100$ a day for adults would only cost 7trillion, someone is freezing \xf0\x9f\xa5\xb6 #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold'",0,0,0,0
61,2022-03-19 20:33:59+00:00,25872456,b'The latest The Drewvid Daily! https://t.co/kJDjkc4Hsf Thanks to @anders_aslund @Amar_Carian @olex_scherba #bitcoin #ukraine',0,0,0,0
62,2022-03-19 20:31:37+00:00,1245590480,b'Bank of Russia advises commercial banks to track transactions related to #cryptocurrencies. #Ukraine #Russian #Bitcoin #NoConfidenceMotion https://t.co/9Z4tAHAkZ7',5,2,5,0
63,2022-03-19 20:30:36+00:00,955819786616926214,b'I really like the idea of this project. Some of the funds will be donated to UNICEF to support refugees \xe2\x98\xba\xef\xb8\x8f they are also giving some NFTs for free! #ukraine #russia #unicef #peace #stopwars #nft #btc\xc2\xa0 #eth #refugees #war https://t.co/gASuIvXm2z',0,0,0,0
64,2022-03-19 20:30:27+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/m3TQR1eamd',0,0,0,0
65,2022-03-19 20:30:15+00:00,1482925094657617921,b'Please help Ukrainian kids\n#Ukraine #Donation  #war \n\n#Bitcoin:\n1BfYLQNwwWfAcfLTS79FVW1uv7G3KsG1hT\n#Eth :\n0x1cf07c9a06c5ba513a9c9a6aacc05e480b58f0ed\n#Tron:\nTWx9Y7dfZM8jBvn4xG2Wh9GrSEjfXcNP2u\n#USDT :\n3Pp4zH4K2h4Sm3mh2v9b7Y9o8vmdhXvYpS\n#DOGE :\nDBcFZxxGhEqeUW3vmVRuQ7tAtSoVQgjQgW https://t.co/b8R0C4eNjV',1,0,0,0
66,2022-03-19 20:28:07+00:00,1469577636426833930,"b""#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \nJust do it at it's best #nike https://t.co/MhrfqQv3HB""",0,0,0,0
67,2022-03-19 20:27:27+00:00,1469577636426833930,b'That earth just suggested you year that whole mountain \xf0\x9f\x8f\x94\xef\xb8\x8f down and make concrete homes and underground town and caddle ranches farms etc Where the mountain was #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #russia #kgb #Raw #Czech #nft #gold https://t.co/F4A1iqONwU',0,0,0,0
68,2022-03-19 20:24:44+00:00,1469577636426833930,"b""When you're in icon everything you do has a different meeting two different point of view @NICKIMINAJ you prob knew that \xf0\x9f\x98\x86\n#Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/16EflX6Yhc""",0,0,0,0
69,2022-03-19 20:22:30+00:00,1469577636426833930,"b""@USAGov it's about round 7 LMAO \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\n\n@NICKIMINAJ #Iran #Student #JeffBezos  #paranormal #bank #inflation  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold https://t.co/6wNpBuEsFc""",0,1,0,0
