,created_at,text,author_id,retweet_count,reply_count,like_count,quote_count
10,2022-03-23 23:42:50+00:00,"b'@elonmusk Enter the #CryptoEmpire\nMainly #BitCoin, #Russia is the winner. Before Russia entered #Ukraine, #Kazakhstan (bitcoin mining heaven) was meddled with by the west but Russia took care of its assets, mining and surplus. Goodbye #USD, hello Russian-Chinese monetary system. @ElonMusk'",3097675283,0,0,0,0
11,2022-03-23 23:41:15+00:00,"b'Enter the #CryptoEmpire\nMainly #BitCoin, #Russia is the winner. Before Russia entered #Ukraine, #Kazakhstan (bitcoin mining heaven) was meddled with by the west but Russia took care of its assets, mining and surplus. Goodbye #USD, hello Russian-Chinese monetary system. @ElonMusk'",3097675283,0,2,1,0
12,2022-03-23 23:40:22+00:00,"b""I've abuse my allegiance with God all the time I'm sure a lot of people do and God forgives  for why and how is different for everyone #Iran #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold #civilbenefits""",1469577636426833930,0,0,0,0
13,2022-03-23 23:35:20+00:00,"b'Authorities in #Russia have arrested a crypto entrepreneur associated with an unidentified #cryptocurrencyexchange who is suspected of embezzlingfunds&amp;property.According to a media report,the detainedperson is one of the owners of #Wex,successor of the infamous #BTC-e exchange. https://t.co/2niy6bAryz'",957187663,0,0,0,0
14,2022-03-23 23:34:38+00:00,b'The voices calling for #Russia to legalize #Bitcoin (BTC) and crypto #Mining are continuing  ... \n\nRead More \xf0\x9f\x91\x89 https://t.co/ySMlgp3djK\n\n#BitcoinNews #BitcoinPrice #BitcoinTrader #BitsellX #BuyBitcoin #CentralBank #CryptoCurrencyExchange #Cryptocurrency #Energy #Regulation',1211729144226017280,0,0,0,0
15,2022-03-23 23:33:16+00:00,b'Got to follow the LESSONS of... #UKRAINE #RUSSIA conflict boosted #BITCOIN as Valuable Asset with #GOLD. \n\nBought some UTILITY Cryptocurrency #LOOPRING $LRC #SHIBAINU $SHIB #POLYGON $MATIC LAYER2 blockchain technology https://t.co/1rnD11TUZf https://t.co/BK4DJv5mDD',1360214353685938181,1,0,1,0
16,2022-03-23 23:32:39+00:00,b'@Cointelegraph LEARNING from  the refugees... #UKRAINE #RUSSIA conflict boosted #BITCOIN as Valuable Asset with #GOLD. \nBought some UTILITY Cryptocurrency #LOOPRING $LRC #SHIBAINU $SHIB #POLYGON $MATIC LAYER2 blockchain technology https://t.co/1rnD11TUZf',1360214353685938181,0,0,0,0
17,2022-03-23 23:31:48+00:00,"b'@elonmusk #Buy #EURUSD now, be Millionaire later #Forex #Bitcoin #Russia #Ukraine #USA #Europe #War #BBC #CNN #Jazeera #\xd9\x81\xd9\x84\xd8\xb3\xd8\xb7\xd9\x8a\xd9\x86 #\xd8\xa7\xd9\x84\xd8\xb3\xd8\xb9\xd9\x88\xd8\xaf\xd9\x8a\xd8\xa9 #\xd8\xa7\xd9\x84\xd8\xa7\xd9\x85\xd8\xa7\xd8\xb1\xd8\xa7\xd8\xaa #\xd8\xa7\xd9\x84\xd9\x83\xd9\x88\xd9\x8a\xd8\xaa #\xd9\x82\xd8\xb7\xd8\xb1 #\xd9\x85\xd8\xb5\xd8\xb1 #\xd8\xa7\xd9\x84\xd8\xa3\xd8\xb1\xd8\xaf\xd9\x86 #China #Canada #India https://t.co/Eq2bEpZUWn'",1149348444747812867,0,1,0,0
18,2022-03-23 23:22:02+00:00,b'Russia has asked europe to pay for their oil in gas. This destroys sanctioning. #xrp literally fixes this not #btc. #crypto #russia #ukraine',1383129743155937284,0,0,0,0
19,2022-03-23 23:14:00+00:00,"b""Close to a quarter of #Ukraine\xe2\x80\x99s population has been forced to flee due to #Russia\xe2\x80\x99s attack on the country.\n\nWithin hours of the invasion the country's financial system broke down.\n\nPeople stood in line for hours only to get $33 from ATMs.\n\n#Bitcoin and #crypto fixes this \xf0\x9f\x9a\x80 https://t.co/85FIxOk6Nr""",1192837816889294849,0,1,1,0
20,2022-03-23 23:10:06+00:00,b'@elonmusk #Russian Troops started to withdraw from #Ukraine #EU #USA #WAR #CHINA #RUSSIA #BBC #CNN #Bitcoin #Europe #Euro #Dollar',1149348444747812867,0,0,0,0
21,2022-03-23 22:56:25+00:00,b'Brazilian music  #bitcoin #NFTartist #nftart #nft #nfts #BBB22 #VENOM #jeru #KaderiminOyunu #Ukraine #\xed\x96\x89\xeb\xb3\xb5\xec\x9d\xb4_\xec\x9c\xa4\xed\x98\xb8\xec\x95\xbc_\xec\x83\x9d\xec\x9d\xbc\xec\xb6\x95\xed\x95\x98\xed\x8a\x9c #\xe0\xb8\x94\xe0\xb8\xa7\xe0\xb8\x87\xe0\xb9\x83\xe0\xb8\x88\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa7\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb8\xab\xe0\xb8\xa1 #bruja #artistas #music #mpb #Metaverso #metaverse https://t.co/PR2O10Gwau',195103876,0,1,0,1
22,2022-03-23 22:56:22+00:00,"b'*On This Day, 12 March 1968* *(54 years ago):* Mauritius achieved independence from the United Kingdom. #kingdom714 #UnitedNations #interiordesignmasters #Ukraine #Russian #RussiaUkraineWar #100xgem #100DaysOfCode #1000xgem #100Devs #100daysofcodechallenge #bitcoin #Bot'",1317098131742445571,3,1,0,1
23,2022-03-23 22:56:08+00:00,b'Young Ukrainian escapes war with USB stick holding 40% of his life savings in crypto https://t.co/KvUGegusvb @finbold #Ukraine #bitcoin #Crypto #savings #CryptoNews',1395479349680300039,0,2,1,0
24,2022-03-23 22:55:03+00:00,b'You better create your crypto wallet on binance and buy some crypto... Next generation money \n\nRegister now In order not to regret tomorrow\n\n#Ukraine #Russia #Bitcoin #Binance Mr President #Kyrie #Randle #RussianUkrainianWar \n\nhttps://t.co/9puYQYWc9J',1195624259256758272,0,0,1,0
25,2022-03-23 22:53:49+00:00,b'Brazilian music  #bitcoin #NFTartist #nftart #nft #nfts #BBB22 #VENOM #jeru #KaderiminOyunu #Ukraine #\xed\x96\x89\xeb\xb3\xb5\xec\x9d\xb4_\xec\x9c\xa4\xed\x98\xb8\xec\x95\xbc_\xec\x83\x9d\xec\x9d\xbc\xec\xb6\x95\xed\x95\x98\xed\x8a\x9c #\xe0\xb8\x94\xe0\xb8\xa7\xe0\xb8\x87\xe0\xb9\x83\xe0\xb8\x88\xe0\xb9\x80\xe0\xb8\x97\xe0\xb8\xa7\xe0\xb8\x9e\xe0\xb8\xa3\xe0\xb8\xab\xe0\xb8\xa1 #bruja #artistas #music #mpb #Metaverso #metaverse https://t.co/yzAZ22M0ei',195103876,0,1,1,1
26,2022-03-23 22:42:30+00:00,"b""You guys remember when rose cuts Jack's cuffs with that axe, you know a woman dirty does something with a nobody and God comes in one folk legend\n #Iran #chronic  #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/Ld80KaBZ1m""",1469577636426833930,0,1,1,0
27,2022-03-23 22:37:08+00:00,b'@WSJ LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
28,2022-03-23 22:36:02+00:00,b'@FoxNews LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
29,2022-03-23 22:35:58+00:00,b'@barstoolsports LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
30,2022-03-23 22:35:54+00:00,b'@AP LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
31,2022-03-23 22:35:48+00:00,b'@Reuters LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
32,2022-03-23 22:35:41+00:00,b'@barstoolsports @CoachCooleyPC @stoolbenchmob LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYTGxOs\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
33,2022-03-23 22:35:34+00:00,b'@NPR LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
34,2022-03-23 22:35:25+00:00,b'@Newsweek LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
35,2022-03-23 22:35:20+00:00,b'@cheetah @NFL LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,1,0
36,2022-03-23 22:35:15+00:00,b'@FoxNews LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
37,2022-03-23 22:35:11+00:00,b'@BTCTN LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
38,2022-03-23 22:35:09+00:00,b'@catrina_nortena Excel Ninas #JoseRamonLopezBeltran32 #MileiDolariza Lilly Damian #Ukraine #ULTIMAHORA #URGENTE #LaPupaEilSecchioneShow #ZackSnydersJusticeLeague #BBB22 #bitcoin #bigbrothernlbe https://t.co/bdy0mBV6iZ',1401234509761335299,0,0,0,0
39,2022-03-23 22:35:07+00:00,b'@betonline_ag LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
40,2022-03-23 22:34:55+00:00,b'@CoinDesk @ApoloOhno @Nexo LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
41,2022-03-23 22:34:51+00:00,b'@TheVolumeSports @FDSportsbook @Alex__Monaco LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
42,2022-03-23 22:34:46+00:00,"b""I don't believe in Calls to Action when the action is self-evident.  The writing is melting off the wall. You know what to do. Go. Now. Fund.\n\nhttps://t.co/DRM4wUOLvi\nhttps://t.co/jVuWIX17wr\nhttps://t.co/rMmIgjtURT\n#crypto #Bitcoin #Ethereum #Ukraine \n\nhttps://t.co/JE75qizK3z""",1245047579420905474,0,0,1,0
43,2022-03-23 22:30:53+00:00,b'I will actively promote expedia and airbnb website listing for fast ranking\nhttps://t.co/h98fJJzvOJ\nhttps://t.co/h98fJJzvOJ\n#YoungFamousAndAfrican #YR #Ukraine #UkraineWar #Ukraine\xef\xb8\x8f #instagram #Dreamcatcher #LFC #Bitcoin #BBMzansi #GhanaVsNaija   #HarryStyles  #GameStop https://t.co/Jk7UhHlpWf',1504767037851193345,0,0,1,0
44,2022-03-23 22:30:01+00:00,b'Bitcoin (BTC) Creates Bullish Candlestick After Considerable Bounce\n#cryptocurrency #ukraine #eth #bitcoin\nhttps://t.co/gj3OuvUxdP',916681683134447617,0,1,1,0
45,2022-03-23 22:29:47+00:00,b'Cocktail sauce is the name did this gal \xf0\x9f\xa4\xa3 #Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/crkHDVlFrq',1469577636426833930,0,0,0,0
46,2022-03-23 22:28:24+00:00,b'Please buy this product I need to sell it urgently. And I worked hard for this product. THIS PRODUCT HAS DISCOUNT #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime  https://t.co/J5QQB5Rm0q',1390423077595516931,2,0,2,0
47,2022-03-23 22:27:31+00:00,"b""#Climate change \n#Pandemic \n#Ukraine - #Russia war\n\nLazy people poor religious countries will be the last to notice the fire on the mountain\nThey don't farm or produce anything and will still get wiped out even after being #forced to pay a heavy price\n#Bitcoin #GhanaVsNaija""",1485294140808212485,0,0,0,0
48,2022-03-23 22:00:45+00:00,"b'Exclusive - Teeka Tiwari: Russia-Ukraine Conflict Will Drive up Gold, #bitcoin Values #Cryptocurrency #gold #Russia #TeekaTiwari #Ukraine https://t.co/i1v7M4n8iS https://t.co/PEwuoPYeng'",2281314234,1,0,1,0
49,2022-03-23 21:57:10+00:00,b'Compensating losses and returning to profitability at the present time\n\n$ETH $AAPL $TSLA $AMZN $SPY $QQQ $GLD $NVDA $BNB $GME $AMC #OOTT #crypto #wallstreetbets #news #RUSSIA #btc\xc2\xa0\xc2\xa0#dowjones  #blomberg #Energy #StockMarket https://t.co/XaBF1pLzOE',895800359645573122,1,0,2,0
50,2022-03-23 21:55:59+00:00,"b""@luke_metro You think I don't need to be captivated in order for the government to not just send a cop to my house and arrest me and lock me away for a month!? #Iran  #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits""",1469577636426833930,0,0,0,0
51,2022-03-23 21:53:51+00:00,b'@BuzzFeedNews LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
52,2022-03-23 21:52:58+00:00,b'@FDSportsbook LIVESTREAM FROM LAST NIGHT!!\xf0\x9f\x94\xb4\n\nHUGE CONVERSATIONS! \xf0\x9f\x97\xa3 \nHUGE REACTIONS! \xf0\x9f\x98\xaf \nHUGE HEADLINES! \xf0\x9f\x93\xb0 \n\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80\n\nTUNE IN &amp; DONT MISS IT!\xf0\x9f\x91\x8d\n\nhttps://t.co/u6xfYToWWU\n\n#Ukraine #UkraineUnderAttack #Biden #NBA #NFL #Bitcoin #BTC #Crypto #NFT #SupportSmallStreams',1445891016373018624,0,0,0,0
