,created_at,author_id,text,retweet_count,reply_count,like_count,quote_count
74,2022-03-21 19:00:01+00:00,918075342463688704,"b""Analysts say Bitcoin 'bottom is in\xe2\x80\x99 as BTC bounces back to $38,000\n#bitcoin #eth #ukraine #cryptocurrency\nhttps://t.co/fUTQW3xYCF""",0,0,1,0
75,2022-03-21 18:50:44+00:00,1494390072728248328,b'Lawmakers declare: Russia can come back to Global Financial Market with the help of Crypto Assets Market\nhttps://t.co/mtc4IztYbh\n#Crypto #Bitcoin #Binance #cryptocurrency #BTC #Russia',1,0,5,0
76,2022-03-21 18:50:02+00:00,918075342463688704,b'\xe2\x80\x98Coins\xe2\x80\x99 doco series featuring some of the biggest names in crypto premieres today\n#ukraine #bitcoin #gold #trading\nhttps://t.co/DAKGmNuAzO',0,0,0,0
77,2022-03-21 18:47:34+00:00,1124919989104971777,b'Everyone arguing over who has a dick or not makes me think we are being distracted \xe2\x80\xa6 #biden #putin #inflation #bitcoin #war #russia #ukraine #Zelensky #china #covid #HunterBidensLaptop #hunterbiden',0,1,0,0
78,2022-03-21 18:46:58+00:00,1390423077595516931,b'click the link to buy : https://t.co/UHWNW9N756 #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime',1,0,2,0
79,2022-03-21 18:46:00+00:00,1390423077595516931,b'click the link to buy : https://t.co/Xs2s8sDjWY  #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime',1,0,2,0
80,2022-03-21 18:45:32+00:00,1390423077595516931,b'click the link to buy : https://t.co/CRGJhyCKUb #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime',1,0,2,0
81,2022-03-21 18:45:28+00:00,1274531492593569792,b'@WatcherGuru #Bitcoin Mining Does Not Matter\n . . . . . .Only Investment Matters Or  #Russia #Ukraine War Event Matters',0,0,2,0
82,2022-03-21 18:44:49+00:00,1390423077595516931,b'click the link to buy : https://t.co/2VXSYHR8xj #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime',1,0,2,0
83,2022-03-21 18:44:18+00:00,1390423077595516931,b'click the link to buy : https://t.co/dpGIT52vPj #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime',1,0,2,0
84,2022-03-21 18:43:34+00:00,1390423077595516931,b'click the link to buy : https://t.co/jZlIcTHqkL #OpenSeaNFT #Polygon #AnimeNFT #Cryptos #NFTs  #ETH   #UkraineRussianWar  #Ukraine #Dolar #Bitcoin #Anime',1,0,2,0
85,2022-03-21 18:37:39+00:00,1298669499881869312,b'Drone package delivery is expected to grow from $1.01 billion in 2021 to $1.46 billion in 2022 at a compound annual growth rate of 45.0%. Looking good for @DraganflyInc already involved in the drone delivery business.\n\n#Kyiv \n#Powell \n#Bitcoin \n#NFTs \n#Russia \n#Ukraine',0,0,2,0
86,2022-03-21 18:33:19+00:00,1469577636426833930,b'If financially illiterate means poverty or not pampered yeah #Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/RNsFI9mxFp',0,1,1,0
87,2022-03-21 18:30:24+00:00,1469577636426833930,"b""Can anybody guess why they're not upset right now @USAGov \n\n#Iran #chronic #JeffBezos  #paranormal #bank #weed  #loan #BTC #hiphop #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold \n#civilbenefits https://t.co/i6uWYRZw3l""",0,0,0,0
88,2022-03-21 18:30:01+00:00,918075342463688704,"b'Crypto market cap hits new all-time high as BTC, ETH soar\n#ukraine #bitcoin #litecoin #ELON\nhttps://t.co/hb8US7vWXl'",0,0,0,0
89,2022-03-21 18:27:23+00:00,950874847,b'@HHNB52168650 @IAPonomarenko #Donate to defend #Ukraine. #BTC #DASH #ETH #LTC #USDT #paypal \nhttps://t.co/6V7VzTzHHM',0,0,0,0
90,2022-03-21 18:21:01+00:00,2271407565,b'https://t.co/sMJFiGhAPw\nLegit?\n\n........\n#11street #bts #usdt #RussianUkrainianWar #Russia #Ukraine\xef\xb8\x8f #india #PakistanLovesBTS #pakistan #Bangladesh #nepal #Nigeria #Brazil Bad Vegan #SiestaKey IM SORRY #funny #btc #binance #Bitcoin #ElonMusk #Warzone #YoungFamousAndAfrican',0,0,0,0
91,2022-03-21 18:17:42+00:00,1497203224817844229,b'Drop your incredible #NFT\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5and follow\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\n\n#NFTs #eth #WomeninNFTs #NFTcollection #NFTGiveaways #shill #trx #btc #ukraine #russia #biden #LetsDoIt #winning #obama #trump #Ronaldinho #cryptocurrencies #cryptocurrency',1,3,1,0
92,2022-03-21 18:15:51+00:00,1022978630,b'Ukraine legalizes cryptocurrency sector amidst war https://t.co/2tE7pygEkV #cryptocurrency #bitcoin #ukraine #russiaukrainewar #russiaukraine #cryptomarket #cryptocoins #crypto #cryptonews #cryptoexchange #cryptocommunity #cryptoinvestor #cryptocurrencies #cryptocurrencymarket',0,0,0,0
93,2022-03-21 18:01:41+00:00,1214198042854715392,b'Does anyone even use the Havoc?\n#apex #apexlegends #twitter #trending #newtrend #smallstreamersconnect #explorepage #explore #fashion #fyp #viral #new #facebook #snapchat #bitcoin #newmusic #timessquare #love #news #eldenring #goals #russia #amazon #motivation #streaming https://t.co/SVQNNXtcEC',1,0,2,0
94,2022-03-21 17:56:53+00:00,1477623479965003786,"b'#Oil prices surged again Monday amid reports of the EU considering an embargo on #Russia #crude imports and as #Saudi oil facilities are targeted, threatening outages. #Gold rising on #Ukraine uncertainty, #Bitcoin  is slipping, writes..\n#Falconswaps https://t.co/DzCez2ztVF'",0,0,6,0
95,2022-03-21 17:51:49+00:00,28803148,"b'Bitcoin, the Ukraine and Russia #RussiaUkraineConflict #Russia #Bitcoin #putin #WAR #Ukraine https://t.co/icPxh3RyqQ \xe2\x80\xa6 \xe2\x80\xa6 via @LiveTradingNews'",1,1,7,0
96,2022-03-21 17:51:28+00:00,28803148,b'China\xe2\x80\x99s President Xi Jinping urged his US counterpart Joe Biden to engage in talks with Russia to address the reasons behind the ongoing conflict in Ukraine #War #RussiaUkraineConflict #Russia #Bitcoin #putin #WAR #Ukraine  #China',1,0,7,0
97,2022-03-21 17:51:17+00:00,1503662820445016064,"b""Donation platform with #metamask integration coming soon! This will make it possible for charities to accept 100's of #altcoins on different chains! #multichain #eth #btc #cryptocurrency #ukraine #donation #charities #shib #gems #vulture $heal $ape""",0,0,1,1
98,2022-03-21 17:51:05+00:00,28803148,b'More People Will Move to Crypto #RussiaUkraineConflict #Russia #Bitcoin #putin #WAR #Ukraine https://t.co/gR4gdO4Czs \xe2\x80\xa6',1,1,5,0
